id,text
0119,farming activities bambara nut groundnut maize cassava and yam
0119,farming activities maize cassava groundnut bambara nut and yam
0119,farming activities bambara nuts maize groundnut cassava and yam
0119,farming activities maize groundnut bambara nut cassava yam
0113,farming activities cassava cashew yam plantain  palm canel
1040,manufacturing of palm oil for sell production of palm oil for sell
1040,manufacturing activities production of palm oil marjoly for sell
8521,"teaching , giving of assigment,test,and exam teaching student, marking of assigment, and exam"
3600,sales  and supply of bore hole water at home sales of borehole water at home
4921,pickng and dropping passagers within the town picking and dropping passagers within the town
4781,"buying and selling of food stuffs like beans, rice, gari,etc, in the market sales rice, beans, gari, millet"
8530,teaching higer student mathmatics teaching higer student mathematics
8510,"teaching pupils, marking, giving of assigment, test and exam teaching, giving of assigment, test,exam"
8411,"bookink of appiontment for those that what to see the rigistry,releasing of adminssion list booking of appiontment, typing and releasing any information"
8510,"teaching primary pupils, marking of exam and test teaching, marking of test and exam"
8530,education passing knowledge to the students
4711,trading selling of food stuff to the customers
4781,business assistant selling of food stuff to the local customers
4781,trading selling of red oil in a local market
8530,teaching education - teaching students
8530,teaching teaching students within the college of education
8521,teaching education  - passing knowledge to the students
0111,"working on the farm farming of cassava, maize, yam, groundnut,  banbaranut, pepper"
0113,"buying and selling at home sales of cassava, beans, maize, rice, garri"
1410,sewing of female clothes at home sewing of female clothes for customers
0113,"working on the farm farming of cassava, beans and groundnut"
0111,"working on the farm farming of cassava,,yam, beans, cashew, banbaranut, pegeonpeas, groundnut"
4711,"buying and selling at home sales of rice, beans, indomie, spaghetti, macaroni, sugar, garri, maggi"
0111,"working on the farm farming of groundnut, banbaranut,beans, maize and okra"
0113,"farming farming of cassava, yam, maize, beans, cashew and palm tree"
4781,"trading buying and selling of rice, beans, maize and red oil"
4921,riding of motorcycle movement of passengers from one place to another with motorcycle
2023,trading producing and selling of bathing and washing soap
0113,"farming farming of cassava, yam, maize, cashew and banana"
0111,"farming farming of cassava, yam, maize, beans, cashew, palm and beneseed"
0113,"farming farming of cassava, yam, maize, beans and beneseed"
4711,trading buying and selling of provisions in the shop
4520,auto electrician servicing and repair of car electrical problem
8010,security security of life and property
4781,"trading buying and selling of red oil, rice, beans and cassava flour"
0113,"production of mixed food and cash crops banbara nuts, beans, cassava, yams etc"
8610,provision of health services provision of nursing services
0113,"production of both cash and food crops banbara nuts, beans, cassava, yams, maize etc"
0113,"production of both cash and food crops yams, cassava, maize, beans etc"
4781,sales of palm oil and palm kernel oil palm oil and palm kernel oil
0111,"production of both cash and food crops yams, cassava, maize, wheats and millets"
4781,"retail sales of farm products yams,beans, maize, fresh tomatoes etc"
4921,movement of passengers and goods from one location to another transportation of passengers and goods from one place to another
4781,"sales of biscuits, sweets and bubble gums sweets, bubble gums snacks etc"
4781,"sales of farm products beans, yams, maize and sorghum"
8521,impacting knowledge and inculcating discipline training of young secondary school students
0111,"cultivation of both cash and food crops beans, maize, sorghum and millet"
0112,"production of both cash and food crops rice,maize, sorghum, millets and yams"
0113,production of vegetables  peppers and tomatoes fresh tomatoes peppers and vegetables
0111,"production of mixed food crops beans, maize, sorghum and millet"
0113,farming activities by production and harvesting of crops like cassava and yam
0111,farming activities production and harvesting of crops like cassava maize beans yamand bambara nut
1030,engine operator grinding of grains tomatoes and beans
1061,grinding activities by grinding of grains tomatoes and beans
0113,farming activities production of crops like cassava yam and bambara
0113,farming activities production and harvesting of crops like cassava beans and yam
0113,farming activities production and harvesting of crops like cassava and beans yam
0113,farming activities harvesting of crops like cassava beans yam
0111,farming activities production and harvesting of crops like cassava maize beans cashew bambara nuts
4781,trading activities by selling of rice beans beniseed soft drinks batthing and washing soap maggi garri biscuits sweets and palm oil for sell
4711,"sales of palm oil, groundnuts oil and local soaps palm oil, groundnuts oil and local soaps"
0113,"cultivation of food crops including roots and tubers maize, beans, cassava, yams etc"
4921,production of ceramic tiles production of different types of tiles
0113,"cultivation of both cash and food crops yams, cassava, beans, sweet potatoes etc"
4921,transportation of goods and passengers from one place to another movement of passengers and goods from one location to another
4781,"sales of soft drinks,sachet water and local juices soft  drinks, sachet water and local juices"
4781,"sales of soft drinks, sachet water and local juices local juices, soft drinks and sachet water"
4781,"sales of soft drinks, sachet water and local juices sachet water, local juices and soft drinks"
0113,"cultivation of both cash and food crops yams, sweet potatoes ,beans, cassava and sorghum"
4781,"sales of food items such as garri, beans, maize etc beans, maize, garri, yams etc"
9602,"making, plaiting and washing of women hair making of different styles of women hair"
1410,"production of female dresses trousers, shirts, skirts, blouses etc"
4520,repair and maintenance of different brands of motorcycles repair and maintenance of different model of motorcycles
0111,"production of both cash and food crops cassava, sweet potatoes, maize and sorghum"
0113,"production of peppers, tomatoes and vegetables fresh tomatoes, peppers and vegetables"
5610,"sales of local foods spaghetti, beans, yams and rice"
0113,"production of tomatoes, fresh peppers and vegetables fresh tomatoes, peppers and vegetables"
0113,farming activities cassava maize yam sesame (beniseed) beans marjoly for sell
1040,manufacturing activities manufacturing of palm oil by selling of the palm canal seed and the palm oil
0111,farming activities cassava maize yam beans and beniseed
0111,farming activities maize beans yam cassava and beniseed
0113,farming activities maize yam beans cassava and beniseed
0112,farming activities cassava maize rice egusi and beniseed
4781,trading activities by buying and selling of bag of maize sesame and cassava
0113,farming activities production and harvesting of cassava  yam maize beniseed
4781,trading activities food stuff like cassava rice maize beans groundnut oil palm oil maggi salt
0113,farming activities cassava maize yam and beniseed
0113,farming activities yam cassava maize and beniseed
4781,trading activities cassava maize rice beans groundnut oil palm oil maggi salt
4781,trading activities beans rice dry okro dry pepper dry tomatoes locust beans crayfish obogno egusi
4781,trading activities selling of rice beans locust beans dry okro dry tomatoes crayfish
0119,farming activities maize cassava mango and cashew
1410,tailoring activities by sewing of women dresses like gown blouses and skirts wrapper and blouses and for children
4711,trading activities by selling of items like bread and beverages and bathing and washing soap slippers pencils pens sugar rice and beans in measurements in mudu or tins
0119,farming activities maize cassava cashew and mango
0125,farming activities cashew and mango for sell
0111,farming activities maize sesame(beniseed) cassava egusi (melon)
4100,"building of houses, shop, offices building of houses, shop, offices"
4781,"buying and selling of maize, rice in the market rice, maize, and beans  in the market"
1410,"swing of women dressse like gown,siket, shirts at home swing of dresses like gown, siket, shirts"
4781,"buying and selling of maize, rice in the market rices, maize, and beans  in  the market"
0141,reraring and sales of goats in the market sales of goats in the market
4781,"buying and selling of idomi, gari, sweet etc at home bread, idomi, sweet,gari, etc"
4781,"buying and sales of bread, idomi, sweet,etc at the home bread, idomi, gari, sweet, etc"
4781,trading selling of food stuff in a local market
1622,carpenter  - who work for clients within the village construction with woods activities
0119,farming production of food stuff from a local farm
0111,farming production of food stuff  from a household farm
4781,trading - selling of local rice in a local market selling of food stuff ( rice ) with the local market
4781,trading business - selling cashew nuts
0113,farming production of food stuff in a local farm
4781,trading business  - buying and selling of fishes
0113,farming production of food stuff   as a crop farmer within the village
0112,"working on the farm farming of cassava, maize, rice and sesame seed"
4781,buying and selling in the market sales of raw rice to customers
0113,"working on the farm farming of rice, cassava and sesame seed"
4781,"buying and selling in the shop retail sales of indomie, macaroni, maggi, spaghetti, sugar"
8521,teaching in secondary school teaching secondary school students
8510,teaching in primary school teaching primary school pupils
4741,repair of telephones in the shop repair of phones to customers
4711,"buying and selling in the shop retail sales of indomie, macaroni, maggi, spaghetti, biscuits, sweets."
4781,buying and selling on the road sales of palm kernel to customers
0112,"farming farming of rice, beneseed, cassava and maize"
4781,"business person selling foodstuff buying and selling of rice, beans, beneseed and vegetable"
0112,"farming farming of maize, rice and pepper"
4921,riding of tricycle movement of passengers from one place to another with tricycle
4540,motorcycle mechanic repairing and servicing of motorcycle
5610,business person business person producing and selling of pap in house and market place
4921,riding motorcycle movement of passengers from one place to another with motorcycle
4781,business person selling palm carnel sales of palm carnel in the market
0111,"farming farming of cassava, maize, rice and beneseed"
4781,trading in foodstuff buying and selling of red oil and fish
4781,trading in garri buying and selling of garri in the market
4781,trading in raw rice buying and selling of raw rice in the market
4772,buying and selling in the shop sales of drugs to customers
4781,"buying and selling at home sales of garri, indomie, spaghetti, macaroni, maggi, sugar,"
4789,buying and selling in the market buying and selling of timber wood
4781,buying and selling at home sales of raw rice to customers
0111,"working on the farm farming of cassava, maize, beans, cashew, sesame seed,yam, cashew,oil palm, guinea corn, pegeonpeas"
4781,buying and selling in the market sales of palm kernel to customers
1610,working on the farm cutting of trees into planks and timber
1040,buying and selling in the market sales of palm oil and palm kernel
0111,"working on the farm farming of cassava  ,maize, beans, banbaranut, sesame seed, melon, okra, soyabeans, cashew."
4781,buying and selling from house to house sales of fried groundnut to customers
0111,"farming farming cassava, maize, melon, beneseed, cashew, yam, beans, palm trees and soya beans"
0111,"farming farming cassava, maize, yam, beans, beneseed, and soya beans"
0111,"farming farming cassava, maize, yam, beans, beneseed, soya beans, pepper and cashew"
4330,tiling tiling of old and new building
1410,tailoring cutting and sewing of female clothes
1622,carpentering construction of household furnitures
0111,"farming farming of cassava, maize, yam, soya beans, beneseed, melon, cashew, palm tree and beans"
0150,"farming farming cashew, soya beans, yam, beneseed, cassava, beans, maize, goat and chicken"
0150,"farming farming beneseed, pepper, beans, maize, cassava and goat"
0111,"farming farming soya beans, beans, maize, beneseed, cashew and cassava"
0113,"farming farming soya beans, maize, beans, cassava , cashew and yam"
0119,"farming farming soya beans, maize, beans, maize, yam and cassava"
0112,"farming and harvesting of farm produces in the farm farming and harvesting of farm produces like maize, rice, yam, in the farm"
0112,"farming and harvesting of farm produces in the market farming and harvesting of farm produces in the farm like maize,rice,yam"
0112,"farming and harvesting of farm produces in the market farming and harvesting of farm produces in the farm like maize,rice,yam,cassava"
0111,"farming and harvesting of farm produce in the farm farming and harvesting of farm produces like maize,rice"
0112,"farming and harvesting of farm produce in the farm farming and harvesting of farm prouces like maize ,rice, yam in the. farm"
0112,"farming and haversting of farm produce in the farm farmin and haversting of farm produces like cassava,rice,yam in the farm"
0112,"farming and harvesting of farm produces in the farm maize, rice, maize, and cassava"
0112,"farming and harvesting of farm produces in the farm mazie, rice, cassava, and yam"
0119,"farming and harvesting of farm produces in the farm farming and harvesting of farm produces like maize,yam,rice,cassava in the farm"
0119,"farming and harvesting of farm produce like maize ,rice,yam,cassava in the farm farming harvesting of farm produce in the farm like maize,rice,cassava"
0119,"farming and harvesting of farm produces in the farm farming and harvesting of farm produces in the farm like rice,maize,cassava,"
0119,"farming and harvestingg of farm produce in the farm farming and harvesting of farm produces in the farm like rice, maize,yam"
0113,"farming and haevesting of farm produce in the farm maize, rice,  and cassava"
0119,"farming and harvesting of farm produces in the farm maize, rice,cassava,and yam"
0112,"farming and haevesting of farm produces  in the farm maize, rice, and cassava and yam"
0112,"farming and harvesting of farm produces in the farm maizr,cassava,rice, and yam"
0112,farming farming - production of rice
4781,trading - in a local market buy and selling of red oil
0112,farming - production of rice in a household farm agricultural- food production
0113,"farming cultivation of farm produce like rice, cassava and yam"
0113,farming farming - cultivating of crops in own farmland
0113,"farming cultivation of farm produce like rice,  cassava and yam"
0113,"farming cultivation of crops like yam, cassava and rice"
0113,"labourer - in a local crop farm agriculture - production of foods. for example,  rice, cassava and yam."
0112,farming farm - cultivating of farm produce within the village in own farm business
0113,"production of crops and vegetables maize, beans, cassava, fresh peppers and tomatoes"
4781,"retail sales of farm products and vegetables rice,beans, maize and fresh peppers"
4774,"retail sales of second-hand clothes second-hand shirts, knickers, blouses etc"
0113,"production of fresh peppers, tomatoes and vegetables fresh tomatoes, peppers and vegetables"
4781,"retail sales of farm products and vegetables yams, beans, fresh peppers and tomatoes"
0113,"cultivation of mixed food crops yams, cassava, beans, maize and sorghum"
1020,"retail sales of fresh water fishes tilapia, mudfish, catfish etc"
0112,cultivation of both seasonal and irrigation rice cultivation of both seasonal and irrigation  rice
0312,"catching of different varieties of fresh water fishes tilapia, mudfish, catfish  etc"
4721,"retail sales of smoked fishes and farm produces tilapia, mudfish, catfish, beans, maize  ,etc"
4721,"retail sales of smoked fishes and farm products mudfish, catfish ,maize, beans etc"
4781,"sales of farm products and fishes catfish, mudfish, beans, maize  etc"
0312,"catching of different varieties of fresh water fishes mudfish, catfish, tilapia  etc"
4781,"retail sales of smoked fishes and farm products beans, maize, catfish, mudfish etc"
0119,"cultivation of mixed crops maize, beans, cassava, yams and sweet potatoes"
0119,"production of food crops maize, beans, sweet potatoes etc"
0111,"production of both cash and food crops groundnuts, maize, sorghum etc"
0111,"production of mixed crops such as maize, beans and sorghum beans ,maize  ,sorghum etc"
4781,sales palm oil and groundnut oil palm oil and groundnut oil
4799,sales of locally made juices and sachet water retail sales of sachet water and local juices
4781,retail sales of palm oil and groundnut oil palm oil and groundnut oil
4799,retail sales of sachet water and local juices sachet water and local juices
0112,farming activities cassava maize yam rice beans for sell
0111,farming activities cassava maize beans for sell
0111,farming activities cassava and beans maize for sell
0111,farming activities cassava maize and beans for sell
0111,farming activities cassava beans and maize for sell
0112,farming activities maize rice yam and cassava for sell
0113,farming activities cassava rice and beans for sell
0113,farming activities cassava and beans for sell
0112,farming activities cassava rice beans for sell
0112,farming activities production of rice cassava and beans
0113,farming activities cassava yam rice for sell
0119,farming activities cassava maize rice beans for sell
0119,farming activities cassava maize rice beans  for sell
0113,farming activities cassava rice and yam for sell
0112,farming activities cassava and rice marjoly for sell
0113,farming activities rice and cassava maize marjoly for sell
0112,farming activities cassava and ricefor marjoly for sell
0112,farming activities cassava and rice for sell
0113,farming activities cassava maize yam rice for sell
0112,farming activities rice cassava beans marjoly for sell
0113,farming activities maize cassava rice for sell
0113,farming activities production of cassava maize rice
1050,processing cow milk into cheese and youghurt for sale. processing cow milk into cheese and youghurt for sale.
1050,helping in extracting cow milk used for cheese and nono helping in extracting cow milk used for cheese and nono
0141,"rearing cattles,ie going from one place to another in search of greener pastures for the animals. rearing cattles,ie going from one place to another in search of greener pastures for the animals."
1050,processing cow milk into youghurt for sale. processing cow milk into youghurt for sale.
0150,rearing of livestock and planting of different crops rearing of livestock and planting of different crops
0119,"clearing and planting crops like maize, guinea corn, soya beans and yam. clearing and planting crops like maize, guinea corn, soya beans and yam."
1050,processing cow milk into cheese  for sale. processing cow milk into cheese  for sale.
0150,rearing of livestocks and planting of different crops rearing of livestocks and planting of different crops
0141,rearing of sheeps and cattles rearing of sheeps and cattles
0150,growing of variety of crops and rearing of cattles growing of variety of crops and rearing of cattles
4781,selling of raw foodstuff selling of raw foodstuffs
0141,rearing of cattles and sheeps rearing of cattles and sheeps
0150,"rearing of cattles and growing of maize,guinea corn ,soya beans and yam rearing of cattles and growing of variety of crops"
0150,rearing of cattles and growing of variety of crops rearing of cattles and growing of variety of crops
4719,"selling of petty food items like, biscuits,sweets,kola nut ,bitter kola and cigarettes selling of petty food items like, biscuits,sweets,kola nut ,bitter kola and cigarettes"
0150,"cultivation of land, planting of crops such as maize, cassava, groundnut, beans, yam, soya bean, and rearing of farm animals are care for them  such as goats, sheeps, cow, cattles planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market,"
0150,"farming and rearing of animals such as cattles, sheeps, goats and rams  and planting of cash crops such as maize, cassava, groundnut, beans, yam and cassava and harvesting of farm products and selling it in harvesting of the products such as maize, soughoum, yam, soya bean, cassava, groundnut, beans  and vegetables,also rearing of cattles, sheeps, goats and ram"
0150,"farming and rearing of farm animals such as goats, sheeps, cattles,planting of cash crops such as maize, cassava, groundnut, beans and guinea corn, vegetable planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market,"
0150,"planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market, cultivation of land, planting of crops such as maize, cassava, groundnut, beans, and vegetables and rearing of animals farm products  such  goats, ram, sheeps, cattles and selling of products in the community"
0150,"planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market, harvesting activities of farm products, rearing of livestock, planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market,"
0150,"planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market, rearing of cattles, cow,ram, sheeps, goats, for the pourpose of feeding them  within the community"
0150,"planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market, cultivation of land, planting of crops, supervision of farm animals, harvesting of the farm products such as maize, yam, beans and monitoring of farm animals such as goats, cattles, cow and rams"
0150,"rearing of cattles, goats, sheeps, and planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market, cultivation of land, planting of crops, monitoring of livestock and cattles, harvesting of farm products and selling it both in farm gate and in the market"
0150,"planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market, harvesting of farm products, monitoring, planting  ,parking  of farm products from village to the market,selling of the farm products to customer in the community and outside community"
0150,"planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market, monitoring and harvesting,,clearing of land and planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market,"
0150,"planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market, rearing of cattles, goats, ram, sheeps and clearing of unwanted planting, parking the farm products to the  farm stores"
0150,"planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market, cultivation of land, planting of crops such as maize, cassava, groundnut, beans and  vegetables and rearing of farm animals such cattles  and planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market,"
0150,"planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market, clearing of land, planting of crops, monitoring and harvesting of farm products such  cattles, sheeps, goats and planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market,"
0150,"planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market, rearing of cattles, cultivation of land, planting of  crops such as maize, cassava, groundnut  ,vegetable, and beans"
0150,"planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market, cultivation of land, monitoring of the farm, clearing of unwanted planting, carry the farm  products to the market"
0150,"rearing of cattles, cultivation of land, harvesting and monitoring of farm products and planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market, remove unwanted plant,cultivation of land, rearing of cattles  ,and planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market,"
0150,"farming activities and rearing of farm animals such as goats, sheeps, cow, ram and planting of crops, such as maize, cassava, groundnut, beans and vegetables and rearing of cattles  and planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market,"
0150,"rearing of animals such cattles, cow, sheeps, goats, ram and planting of crops such, maize, soughoum, yam, soya bean, cassava and harvesting of farm products planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market,"
0150,"planting of crops, cultivation of land, harvesting of farm products, monitoring of farm products and monitoring of rearing of animals planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market,"
0150,"planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market, monitoring, harvesting, rearing of"
0150,"cultivation of land, rearing of livestock, planting of crops and harvesting of the farm products such as maize, beans, yam, soya bean and vegetables and rearing of goats, sheeps  ,ram  ,cow planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market,"
0150,"cultivation of land, rearing of farm animals, supervision of labourer in the farm, harvesting of the farm products such as maize, cassava  ,groundnut, beans, yam planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market,"
0150,"cultivation of land, planting of crops, rearing of livestock and harvesting of the farm products such as maize, cassava, groundnut, beans, vegetable and rearing of farm products  goats, sheeps, cow, ram, cattles planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market,"
0150,"planting, rearing, raising of agricultural crops and farming products such as planting of maize, guinea corn,,beans and rearing of animals such as cow, goats, sheeps, ram planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market,"
0150,"planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market, harvesting of farm products such as maize, cassava, groundnut, beans, yam and planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market,"
0150,"rearing of cattles, planting of crops such as maize, cassava, groundnut, beans  ,vegetable and rearing of cow,goats, sheeps, goats, ram and harvesting activities and selling of food products planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market,"
0150,"farming and rearing of animals and plants of cash crops such, cassava, yam, soya bean, guinea corn, vegetable plants  ,rearing  of cow,sheeps, goats and harvesting of farm products and selling of farm products planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and rams,harvesting of products and selling it at farm gate and in the market,"
0150,"planting of crops, cultivation of land, planting of maize, cassava, groundnut, beans, vegetable planting of crops such, as maize, cassava, groundnut, vegetable and harvesting of farm products and selling of the farm products for the people in the community and market"
0150,"planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and dog rearing of cows, sheeps, goats, ram, and planting of crops such as yam, maize, soughoum, millet, guinea corn, beans and harvesting it to the market for selling for people"
0150,"planting of crops such as maize, yam, soya bean  ,cassava, groundnut, vegetable and rearing of farm animals such as cow,goats, sheeps, and rams planting of crops, cultivation of land, monitoring of the farm products and rearing of farm  animals  such as goats, sheeps, cow and dog"
0111,"mixed crops farming growing of soya beans, yam, maize and guinea corn"
4721,buying and selling of food stuff trade in buying and selling of guinea corn and maize
0111,"growing of mixed crops farming in growing of maize, guinea corn and yam"
0111,"mixed crops farming farming in growing of maize, guinea corn, yam and soya beans"
0111,"mixed crops farming helping household in mixed growing of maize, guinea corn, yam and soya beans"
0111,"mixed crops farming farming in growing of maize, yam and guinea corn"
0111,"helping household in mixed crops farming farming in growing of yam, maize, beans, guinea corn and soya beans"
0111,"helping household in mixed crops farming farming in growing of yam, beans, maize and guinea corn"
4781,buying and selling of food stuff trade in buying and selling of maize and guinea corn
4781,buying and selling of food stuff trade in buying and selling of food stuff
0111,"helping household in mixed crops farming farming in growing of soya beans, maize, yam and guinea corn"
0111,"helping household in mixed crops farming farming in growing of maize, guinea corn, yam and soya beans"
0111,"helping household in mixed crops farming farming in growing of maize,  guinea corn, yam and soya beans"
0111,"helping household in mixed crops farming farming in growing of maize, guinea corn, soya beans and yam"
0111,"mixed crops farming farming in planting of maize, guinea corn, yam and soya beans"
4721,buying and selling of food stuff trade in buying and selling of  maize and guinea corn
0111,"mixed crops farming growing of maize, guinea corn, yam and soya beans"
0111,"mixed crops farming growing of maize, guinea corn, soya beans and yam"
0111,"farming in growing of mixed crops farming in growing of yam, beans, maize and guinea corn"
0111,"mixed crops farming farming in growing of yam, beans, guinea corn and maize"
0111,"growing of mixed crops growing of yam, maize guinea corn and beans"
0111,"mixed crops farming farming in growing of yam, maize, beans and guinea corn"
0111,"helping household in mixed crops farming growing of maize, beans, yam and guinea corn"
0111,"farming in growing of mixed crops growing of maize, guinea corn, yam and beans"
4781,"buying and resales of grains maize, guinea corn and millet"
0141,"rearing and grazing of animals cows, goats, sheeps and ram"
0144,"raising and breeding of domestic animals he /she goats, sheep and rams"
5610,street sales of fura and nunu processed cow milk and fura
8510,teaching of students islamic knowledge islamic knowledge based services
0111,"planting and havesting activities maize, guinea corn, melon and millets"
0111,"planting and havesting activities maize, guinea corn, millet and cassava"
0141,"raising and breeding of animal cows, goats, rams and sheeps"
4921,trasporring both passenger and goods goods and passanger and other message
0141,"raising, breeding of animals cows, sheeps, goats and rams"
5610,sales of cheese on the street cow milk processed to cheese
0141,"rearing of animal arround cows, goats, sheeps and rams"
5610,production of cheese (wara) cow milk processed in to cheese
0146,"raising and breeding of local chikens local chicks,  and guinea fowl"
0111,weeding and crop farming activities weeding and crop farming activities
0113,weeding and farming activities weeding and farming activities
0113,helping in farming of vegetables and pepper farming of vegetables and pepper
0150,giving helping hand in farming and feeding of animal giving helping hand in farming and feeding of animal
0111,weeding and crop farming activities helping in farming activities
5610,making and selling of cheese (wara) making and selling of cheese (wara)
5610,giving helping hands in selling of wara (cheese) giving helping hands in selling of wara (cheese)
5610,cooking and selling of cheese (wara) cooking and selling of cheese (wara)
5610,helping in cooking and selling of cheese (wara) helping in cooking and selling of cheese (wara)
0111,"planting of crops such as maize, cassava, groundnut, vegetable, beans, soughoum and millet, yam and cultivation of land activities and harvesting and monitoring of farm products cultivation of land,planting of the crops, removing of unwanted planting, weeding of unwanted plants, harvesting of farm products such  maize, beans, yam,,cassava"
0113,"agriculture activities such crops farming, planting of crops, cultivation of land, harvesting of products such as maize, cassava, groundnut, beans, yam, and vegetables cultivation of land,planting of the crops, removing of unwanted planting, weeding of unwanted plants, harvesting of farm products such  maize, beans, yam,,cassava"
0113,"planting of different types of crops, such maize,yam, soya bean, cassava, groundnut, vegetable, peppers and harvesting of farm products and monitoring of farm crops planting of crops, monitoring of farm products,.and weeding, clearing, cultivation of land and harvesting activities  and the selling at farm gate"
0113,"cultivation of land,planting of the crops, removing of unwanted planting, weeding of unwanted plants, harvesting of farm products such  maize, beans, yam,,cassava harvesting, planting  ,monitoring and taking the products to the  market"
0113,"cultivation of land, monitoring of  farm and planting of crops such as maize, cassava, groundnut, beans, yam, soya bean, and peppers and vegetables cultivation of land,planting of the crops, removing of unwanted planting, weeding of unwanted plants, harvesting of farm products such  maize, beans, yam,,cassava"
0113,"cultivation of land,planting of the crops, removing of unwanted planting, weeding of unwanted plants, harvesting of farm products such  maize, beans, yam,,cassava harvesting of the farm products  ,cultivation of land and monitoring of farm products such maize, beans, yam, soya bean and other farm crops"
0113,"clearing of land, planting of crops, cultivation of land and harvesting of farm products and selling it both farm gate and in the market cultivation of land,planting of the crops, removing of unwanted planting, weeding of unwanted plants, harvesting of farm products such  maize, beans, yam,,cassava"
0111,"crops farming activities and planting of crops farm such as maize, cassava, beans, yam, and peppers planting of crops, cultivation of land, monitoring and harvesting of farm crops products such as maize, beans, yam, soya bean, cassava"
0113,"planting of crops, cultivation of land, monitoring of farm products and harvesting and selling of farm products carrying the farm products to the market for  sales and harvesting of farm products, supervision the labourer"
