id,jobnumber,query,prevalidated
1986ed7e5980446692e24a534baadbc4111,1.0,"buying,  breaking , and selling of fire wood buying,  breaking , and selling of fire wood",4661
1986ed7e5980446692e24a534baadbc4121,1.0,"buying,  breaking, and selling of fire wood buying,  breaking, and selling of fire wood",4661
488443c739c849fdb627bb35567f67a9111,1.0,"buying and selling of beverages,  spices, toiletries, snacks, and stationary. buying and selling of beverages,  spices, toiletries, snacks, and stationary.",4711
488443c739c849fdb627bb35567f67a9141,1.0,"sweeping of the house and premises, fetching of water, cooking, and serving good to other household members sweeping of the house and premises, fetching of water, cooking, and serving good to other household members",9700
07d0d82445a343eeb1016afa40eb76b9111,1.0,"administrative officer:he  makes  complex  operational decisions, supervises a number of subordinate staff and also forwarding all correspondence such as letters and packages to staff. makes policy and other administrative issues. administrative officer:he  makes  complex  operational decisions, supervises a number of subordinate staff and also forwarding all correspondence such as letters and packages to staff. makes policy and other administrative issues.",8610
fe48ba71ea924a46b0647aa372ba808c121,1.0,"retail sales of provisions such as milk, milo,sugar, tissue paper, daspers, rice, beans, groundnut etc milk, milo,sugar, tissue paper, daspers, rice, beans, groundnut etc",4711
0102513802b54ea0900dbe9bd352b319111,1.0,"laying of blocks, concrete, stones and building according to site plans.repairs walls and build houses. laying of blocks, concrete, stones and building according to site plans.repairs walls and build houses.",4100
0102513802b54ea0900dbe9bd352b319121,1.0,"sales of retail goods such like rice, beans, groundnut, sachets milk, milo, sugar, tissue paper, drinks like coke, sprite, malt, plastic water and pure water etc rice, beans, groundnut, sachets milk, milo, sugar, tissue paper, drinks like coke, sprite, malt, plastic water and pure water etc",4711
4f2ca229bcbb4529ab5b1f339e2c14cd311,1.0,"maintenance  unit ,they  are responsible for all maintenance works including  plumbing, carpentry, masonry, painting, electrical and electronic. maintenance  unit ,they  are responsible for all maintenance works including  plumbing, carpentry, masonry, painting, electrical and electronic.",2394
1023a7e648664fdda6f2c359818c063a211,1.0,"sales of retail wears for men such as t-shirt, trousers, designers  shirts, and men shoes such as sandel, pams and cover shoes t-shirt, trousers, designers  shirts, and men shoes such as sandel, pams and cover shoes",4771
ab399d2dd1c04119b32d200f36265e64111,1.0,"preserving and sales of watermelon ,cucumber, pawpaw, apple,  and oranges. preserving and sales of watermelon ,cucumber, pawpaw, apple,  and oranges.",4721
5cf72580b3654a15a60e0e198b594896111,1.0,operation of point of service (pos) as agent .(agent banking) operation of point of service (pos) as agent .(agent banking),7420
5cf72580b3654a15a60e0e198b594896121,1.0,"sales of garri, yam, rice, beverages, spices, toiletries. sales of garri, yam, rice, beverages, spices, toiletries.",4711
b2f4a44cb8d645fa8ff3e8f768bac625211,1.0,"carrying of blocks, morter , and clearing carrying of blocks, morter , and clearing",4100
129b47db794c438ba6b638b6fd024bf5211,1.0,"barbing saloon barbing both male, female and children hair",9602
6203cbe73a2942b5b122da8feca92c3b211,1.0,university lecturer lecturing both undergraduate and postgraduate students,8530
6203cbe73a2942b5b122da8feca92c3b221,1.0,entrepreneurs suppling of all goods to generate revenue,4649
afa744ae63574e018594da5237891dc1121,1.0,"petty trading trading on food stuff such as crayfish, garri ,beans, rice, perewincle etc",4799
afa744ae63574e018594da5237891dc1131,1.0,driving conveying passengers from one destination to another,4921
55e245c37622464bacac5e6e2f0253f2111,1.0,poultry farming poultry farming both for sale and for consumption,0146
55e245c37622464bacac5e6e2f0253f2121,1.0,"tailoring services tailoring services, sawing of male, female and children clothes",1410
55e245c37622464bacac5e6e2f0253f2131,1.0,public servant public servant working with larfarge company,2395
55e245c37622464bacac5e6e2f0253f2141,1.0,poultry farming both for sale and for consumption poultry farming both for sale and for consumption,0146
73dd9923f2ec422b83c5077ca281c9ae111,1.0,"sowing of women and female children clothes grown , blouses  , shirt, skirt, wrapper etc",1410
c0b40c4bb42f48c2850de0835426978d511,1.0,i charge of loading  goods  in   the  ship i charge  of  loading  goods  in  the  ship,5011
c0b40c4bb42f48c2850de0835426978d521,1.0,"buying and selling of fruit banana, groundnut,  mango,  onions  etc",4781
431429bd63f84b5ba4f835278b94c715121,1.0,"treatment of patients in the hospital administers medical test, drugs and injection for patients",8710
cdb3c0c97e13444eb66502976df79db3211,1.0,buying and selling of okirika clothes buying and selling of okirika clothes,4774
8f8e832c44974becb3b630673c8b0ed6111,1.0,"renting of chairs, tables and canopies renting of chairs, tables and canopies",7729
8f8e832c44974becb3b630673c8b0ed6121,1.0,"buying and selling of provisions store rice,  beans,  bread, sugar, biscuits etc",4711
f56367a75af444738ef5697d4f33dfe4211,1.0,palmy drinking parlor(retail and wholesale palmy drink) palmy drinking parlor(retail and wholesale palmy drink),5630
f56367a75af444738ef5697d4f33dfe4221,1.0,palmy drinking parlor palmy drinking parlor(retail and wholesale palmy drink),5630
999088d308844d349059b12aa0398384211,1.0,medicine man(brick laying) building of houses(laying of blocks),4100
667f2573f8d24b2b8abbd317883c40cb211,1.0,laying of blocks(building of houses) laying of blocks(building of houses),4100
667f2573f8d24b2b8abbd317883c40cb221,1.0,cleaner(nysc secretariat ) cleaning of all the offices in the nysc secretariat,8121
a16b5f7a9e2b4c2082a02d596f8ec9c0111,1.0,civil defence civil defence(defending the defendless),8422
a16b5f7a9e2b4c2082a02d596f8ec9c0121,1.0,teaching of primary school pupils teaching of pupils in primary school,8510
1c4c6b5b88734ae08dea7dffb5b0e19f111,1.0,taking care of patients in the hospital and administers drugs taking care of patients in the hospital and administers drugs,8610
1c4c6b5b88734ae08dea7dffb5b0e19f121,1.0,make  sure  that  all  the  test is correct insured  all  the test taking  is correct,8610
ff89b3f5cac04878a46b2891b6ff84ce111,1.0,"buying and selling of drugs administers  of  medical test  , injection for patients and selling of drugs",4772
ff89b3f5cac04878a46b2891b6ff84ce131,1.0,selling of drugs in the chemists  shop selling of drugs in the chemists  shop,4772
ff89b3f5cac04878a46b2891b6ff84ce141,1.0,"taking care of all the  work in the household cooking  of  food,  cleaning, crop farming, etc",9700
f0d6b1fa47f344f6acdb3e1739d1cc05111,1.0,"buying and selling of food stuff garri,  rice,  beans, plantains etc",4711
f0d6b1fa47f344f6acdb3e1739d1cc05121,1.0,"buying and selling of food stuff rice,  garri,  beans, plantains etc",4711
fe6a265b7317428a9e72065854e4d222121,1.0,in charge of receiving and giving  out  of  money  in  the  bank in charge  of  receiving and  giving  out  of  money in the bank,6411
fe6a265b7317428a9e72065854e4d222141,1.0,"sowing of women and female children clothes sowing of grown,  blouses,  skirt,  wrapper etc",1410
fe6a265b7317428a9e72065854e4d222151,1.0,producing  different types of alcohol  drinks producing   different types of alcohol  drinks,1079
fe6a265b7317428a9e72065854e4d222161,1.0,"wiring of light and repairs of light wiring of houses,  offices,  companies,  shops  etc",4321
165959392ff6470aad59801d57291758111,1.0,"building and construction of houses houses, offices, shop, companies etc",4100
165959392ff6470aad59801d57291758121,1.0,buying and selling of clothes buying and selling of clothes,4771
165959392ff6470aad59801d57291758131,1.0,selling of clothes materials selling of different types of materials clothes,4771
94d15e35b7ed49ccb84a2259e4ebb2c5211,1.0,crop farming activities such as planting of rice and cassava in the farm for households consumption and sales. sales of rice to the customers.,0112
94d15e35b7ed49ccb84a2259e4ebb2c5221,1.0,"sewing of clothes such as ladies gown, skirt and blouses, wedding gown, senetor, agbada, trousers, graduation gown,t0p etc to the customers in the shop. sewing of different types of clothes to the customers.",1410
94cd6f9a1b7941a990a24c4112d4b13c111,1.0,crop farming activities such as planting of rice and cassava for households consumption and sales to the clients in the market. sales of rice and cassava to the customers.,0112
94cd6f9a1b7941a990a24c4112d4b13c121,1.0,planting of rice and cassava for sales. retail sales of rice to the customers,0112
94cd6f9a1b7941a990a24c4112d4b13c131,1.0,"retail sales of medcine such as haemoglobin syrup, paracetamol, procold, blood tonic, condom, olive oil, glucose d, notril inhaler, cotton wool, baby pampers, amatem, ladies sanitary pads, detol, anacin, methylated spirits, etc to the customers in the shop. sales of medcines and giving of treatments to patients.",4772
94cd6f9a1b7941a990a24c4112d4b13c141,1.0,"sewing of different types of clothes to the customers by taking accurate measurements of clients, measuring clothes, cutting and sewing of fabrics to make clothes to fit customers demands. sewing of clothes to the customers.",1410
94cd6f9a1b7941a990a24c4112d4b13c151,1.0,planting of rice and driving away of birds in the farm. planting and weeding of the farm.,0112
94cd6f9a1b7941a990a24c4112d4b13c161,1.0,crop farming activities such as planting of rice and cassava in the farm for households consumption and sales to the customers in the market. sales of rice and cassava to the customers.,0112
706b9b940f244d23881e5a90ff471259111,1.0,"growing of rice, cocoa, palm fruits in the farm. sales of rice, cocoa and palm oil to the customers in the market.",0112
706b9b940f244d23881e5a90ff471259121,1.0,growing of rice in the farm sales of rice to the customers in the market.,0112
c80d5e537b094e10ab7fe6b06dcc8f32111,1.0,"crop farming activities such as planting of rice, cocoa and palm fruits in the farm. wholesale of rice, cocoa beans and palm oil to the customers.",0112
c80d5e537b094e10ab7fe6b06dcc8f32121,1.0,crop farming activities such as planting of rice and cocoa in the farm. sale of rice to the customers at home and in the market.,0112
c80d5e537b094e10ab7fe6b06dcc8f32131,1.0,using raffia climbing rope and sharp cutlass to climb and cut down palm fruits bunches at the nape of the trees. harvesting of palm fruits to the employer.,0163
c80d5e537b094e10ab7fe6b06dcc8f32141,1.0,crop farming activities such as planting of rice in the farm. sales of rice to the customers.,0112
c80d5e537b094e10ab7fe6b06dcc8f32151,1.0,raising of goats such as providing fodders and other feeds. wholesale of goats to the customers.,0144
c80d5e537b094e10ab7fe6b06dcc8f32161,1.0,rairing of goats such as fetching and providing fodders and other feeds to the goats. wholesale of goats to the customers.,0144
ebcc8376343b4b93830db62627725bfa111,1.0,crop farming activities such as planting of rice and cassava for sales and households consumption. sales of rice and cassava to the customers.,0112
ebcc8376343b4b93830db62627725bfa121,1.0,crop farming activities such as planting of rice and cassava in the farm. sales of rice and cassava to the customers.,0112
38297ec2289c4b3ca1afa05115edb512311,1.0,transporting passenger from one place to another transporting passenger from one place to another,4921
38297ec2289c4b3ca1afa05115edb512321,1.0,"washing and fixing of hairs, weaving of hairs, plaiting of hairs, styling of hairs, fixing and painting of nails at client's home washing of hairs, weaving of hairs, plaiting of hairs, styling of hairs, fixing and painting of nails to the customers at client's home",9602
b9564da3346c4f8da1a33fe32cdecf10111,1.0,"growing of rice, plantain trees, cassava stems, yams, water yams, sweet yams, cocoa yams, potatoes, cucumbers, melon seeds, okro seeds, maize seeds and pumpkin seeds in the farm retail sales of rice, bunches of unripe plantain, cassava tubers, yams tubers, water yams tubers, sweet yams, cocoa yams, melons, okro, maizes and pumpkin leaves to the customers in the market",0113
b9564da3346c4f8da1a33fe32cdecf10121,1.0,"growing of rice, cassava stems, water yams, sweet yams, cocoa yams, melon seeds, cucumber seeds, okro seeds, maize seeds, pumpkin seeds and water leaves stems in the farm retail sales of rice, cassava tubers, water yams tubers, sweet yams, cocoa yams, melons, cucumbers, okro, maizes, pumpkin leaves and water leaves to the customers in the market",0113
d1a4629293b44ea787cab21c96dededa111,1.0,"growing of rice, plantain trees, cassava stems, yams, water yams, sweet yams, cocoa yams, cucumber seeds, melon seeds okro seeds, maize seeds and pumpkin seeds in the farm retail sales of rice, bunches of unripe plantain, cassava tubers, yams tubers, water yams tubers, sweet yams, cocoa yams, cucumbers, melons, okro, maizes and pumpkin leaves to the customers in the market",0112
d1a4629293b44ea787cab21c96dededa121,1.0,"growing of rice, plantain trees, cassava stems, sweet yams, cocoa yams, melon seeds, okro seeds, maize seeds, pumpkin seeds and water leaves stems in the farm, retail sales of rice, bunches of unripe plantain, cassava tubers, sweet yams, cocoa yams, melons, okro, maizes, pumpkin leaves and water leaves to the customers in the market",0112
d478946302564aaaba437b3c6aa05eef111,1.0,"growing of rice, plantain trees, cassava stems, sweet yams, cocoa yams, melon seeds, cucumber seeds, okro seeds, maize seeds, pepper seeds and pumpkin seeds in the farm retail sales of rice, bunches of unripe plantain, cassava tubers, sweet yams, cocoa yams, melons, cucumbers, okro, peppers, maizes and pumpkin leaves to the customers in the market",0113
d478946302564aaaba437b3c6aa05eef121,1.0,"growing of cassava stems, plantain trees, sweet yams, cocoa yams, melon seeds, potatoes, okro seeds, maize seeds, pumpkin seeds and water leaves stems in the farm retail sales of cassava tubers, bunches of unripe plantain, sweet yams, cocoa yams, melons, potatoes, okro, maizes, pumpkin leaves and water leaves to the customers in the market",0113
0e23c76da86e49449f7ec099891dcd8c111,1.0,retail sales of akara and buns in the market retail sales of akara and buns to the customers in the market,4711
bdded0dcd3eb442692414ba56de972e3111,1.0,"impacting of knowledge,  teaching,  training of students in the public  secondary school level of education in the state. services of educating and impacting of knowledge to students in the public secondary school level of education within the local community.",8521
bdded0dcd3eb442692414ba56de972e3121,1.0,"training,  educating,  teaching and impacting of knowledge to pupils in a private nursery/primary school level of education within the community. services of educating the  pupils in nursery and primary school level of education within the community.",8510
0c7cfa29507e4ab4a0940820e1b126a2211,1.0,"planting of cassava,  maize,  yam,  pumpkin,  bitter,  okasi and waterleaves,  plantains,  bananas,  sweet yam,  melon and other mixed crops in the farms within the community. harvested crops such as maize,  yam and cassava tubers,  pumpkin,  bitter,  okasi and waterleaves,  plantains,  bananas and other crops are being sold out to customers within the communities for cooking and consumption.",0113
0c7cfa29507e4ab4a0940820e1b126a2221,1.0,"planting of cassava,  maize,  melon,  bitter,  pumpkin and waterleaves,  plantains,  bananas,  yam and other mixed crops in the farms within the community harvested farms produes such as fresh fruits,  vegetables,  cassava and yam tubers,  maize,  cocoyam,  okasi,  bitter and waterleaves,  plantains,  bananas and okro are being sold out to customers either at the farms gates or at the opened markets within the communities for cooking and consumption.",0113
41c08b0a229f4b489dba3d64abfaa9bf111,1.0,"planting of maize,  pumpkin,  bitter,  okasi and waterleaves,  cassava,  okro,  plantains,  bananas,  sweet yam and other crops in the farms within the community. some farms produes such as fresh fruits and vegetables,  cassava and yam tubers,  maize,  cocoyam, okasi leaves,  plantains,  bananas and other crops harvested are being sold out to customers either at the farms gates or at the opened markets within the communities.",0113
381e90445ebf4db0a265a557d5a9c71c111,1.0,"transporting of passengers,  people,  goods and materials from one place to another within and outside the communities. transporting services of passengers,  people,  individuals, goods and materials from one place to another within and outside the communities.",4921
123e9f3c1b69468ebd55cc41a9e197ec111,1.0,"taking  care  of  the  community and putting  peace  among  brethren carring  for  the  community, settling  dispute  between  the  community",8411
123e9f3c1b69468ebd55cc41a9e197ec121,1.0,"planting  of  agricultural  product planting  of cassava, maize, pumpkin, mellon, cocoyam, okro, sweet yam, water yam, banana and plantain",0113
123e9f3c1b69468ebd55cc41a9e197ec131,1.0,"planting  of  agricultural  product planting  of  cassava, maize, pumpkin, mellon, cocoyam, okro, sweet yam, water yam, banana and plantain",0113
123e9f3c1b69468ebd55cc41a9e197ec141,1.0,"planting  of  agricultural  product planting  of  cassava, maize, pumpkin, mellon, cocoyam, okro, sweet yam and water yam",0113
ca9949522eb94679aa2f4dd2e83a8dcd111,1.0,"planting  of  agricultural  product planting  of  cassava, maize, pumpkin, mellon, cocoyam, okro, sweet yam  water yam",0113
ca9949522eb94679aa2f4dd2e83a8dcd121,1.0,"planting  of  agricultural  product planting  of  cassava,  maize, pumpkin, mellon, cocoyam ,okro, sweet yam  and  water yam",0113
ca9949522eb94679aa2f4dd2e83a8dcd131,1.0,"planting  of  agricultural  product planting  of  cassava,maize, pumpkin, mellon, cocoyam, okro, sweet yam  and  water yam",0113
c42a9cb656cc4396956c3ddad58c4cd1111,1.0,"planting  of  agricultural  product planting  of  cassava, maize, pumpkin, mellon, cocoyam, okro, sweet yam  and  water yam",0113
c42a9cb656cc4396956c3ddad58c4cd1121,1.0,"planting  of  agricultural  product planting  of  cassava, maize, pumpkin, mellon, cocoyam, okro, sweet yam  and water yam",0113
c42a9cb656cc4396956c3ddad58c4cd1131,1.0,"wood work activities construction  of  chairs, tables ,beds, kitchen  stools  and  wall hanger",1622
c42a9cb656cc4396956c3ddad58c4cd1141,1.0,"planting  of  agricultural  product planting  of  cassava, maize, pumpkin,mellon, cocoyam, okro,sweet yam  and  water yam",0113
155f4ff6d8f2405683114c59a821b916211,1.0,"welding  work construction  of  doors, windows, protectors  etc",2511
155f4ff6d8f2405683114c59a821b916221,1.0,planting of  agricultural  product planting  of  agricultural  product,0113
3642282210384c2f99e88e48afc1dc6a111,1.0,"education-teaching teaching  children  how  to  read  and  write, thaught  them  how  to  respect  elders, thaught  them  to  be  hygienic",8510
3642282210384c2f99e88e48afc1dc6a121,1.0,"planting  of  agricultural  product planting  of  cassava, maize, pumpkin, mellon, cocoyam,okro, sweet yam  and water yam",0113
b8d8bf16bff14e8e9213867676682466111,1.0,distribution of eva healhty multi-dinamic products . distribution and sales of health products to the clients.,8690
b8d8bf16bff14e8e9213867676682466121,1.0,"program analyst such as prepares staff emolument records, updates staff norminal roll, writing of budget, enrollment and documentation of new staff in the office. prepares staff emolument records, updates staff norminal roll, writing of budget, enrollment and documentation of staff.",8211
a5ae2f3216de45e68e3dc39e4c171a4f211,1.0,"sales of ready made clothes such as gown, bra, sleeveless, frock, camisole, mini dress, pants, thongs, t-shirt, blazer, scarf, bathrobes, leggings, demin skirts, nightie, blouses, crop top, shorts, demin jackets, etc to the customers. sales of different types of clothes to the customers.",4771
1666af1d45624999a2d6741bb445f613211,1.0,"hairdressing such as plaiting of hairs, styling, weaving, washing and fixing of hairs, etc to the customers. hairdressing services to the customers.",9602
a17e59b40a404e218f2525e33de4d194111,1.0,provides health services such as sales of medcines and giving of first aid treatments to patients on minor injuries and other related health issues. sales of medcines to the customers in the shop.,4772
a17e59b40a404e218f2525e33de4d194121,1.0,raising of broiler for sales. wholesale of chickens to the customers at home.,0146
a17e59b40a404e218f2525e33de4d194141,1.0,"helping in households chores such as running errands, sweeping and moping the floor, washing of clothes, washing dishes in the employer's house. cleaning the house and running errands in the employer's house.",9700
4fc7d81733004ba9b9a91a424862d000111,1.0,"educational activities such as teaching and impacting knowledge to the students, supervision of final year students projects, supervising examinations, etc in the university. teaching students in the university.",8530
246274efd7b442ec931faf0398d4e006111,1.0,"inspect the interior surfaces that needs tilling, provide estimates for number of tiles and laying of tiles to the clients at their homes and offices inspect the interior surfaces that needs tilling, provide estimates for number of tiles and laying of tiles to the clients at their homes and offices",4330
246274efd7b442ec931faf0398d4e006121,1.0,retail sales of buns in the market retail sales of buns to the customers in the market,4721
e48c070236184eb59c1825f9d5896ce2311,1.0,laying  of bricks to construct building to the client construction of building to the client,4100
e48c070236184eb59c1825f9d5896ce2321,1.0,"washing and fixing of hairs, styling of hairs, plaiting of hairs, weaving of hairs, fixing of eye lashes, fixing and painting of nails in the shop washing of hairs, styling of hairs, plaiting of hairs, weaving of hairs, fixing of eye lashes, fixing and painting of nails  to the customers in the shop",9602
cb9e585881bb46bdaaa1533413c6b6cc311,1.0,retail sales of dry fishes in the market retail sales of dry fishes to the customers in the market,4781
be33621502c54d65acfd837c0b647bbc111,1.0,"growing of cassava stems, yams, water yams, sweet yams, cocoa yams, okro seeds, maize seeds and pumpkin seeds in the farm retail sales of cassava tubers, yams tubers, water yams tubers, sweet yams, cocoa yams, okro, maizes and pumpkin leaves to the customers in the market",0113
1ede6423e3754c748241c1a278ee2f9d111,1.0,"selecting the correct tools and paint for projects, preparing walls and other surfaces before painting painting of buildings to the client",4330
1ede6423e3754c748241c1a278ee2f9d121,1.0,"retail sales of food items such as garri, breads, fresh eggs, cooked fufu, soft drinks, satchets water, satchets salt, maggi, tissue papers, packets of sugar, onions, fried groundnuts, dry pepper, indomies, spagettis, biscuits, detergents, satchets spices and satchets beverages in the shop retail sales of food items such as garri, breads, fresh eggs, cooked fufu, soft drinks, satchets water, satchets salt, maggi, tissue papers, packets of sugar, onions, fried groundnuts, dry pepper, indomies, spagettis, biscuits, detergents, satchets spices and satchets beverages to the customers in the shop",4781
1ede6423e3754c748241c1a278ee2f9d131,1.0,"sewing of clothes such as skirts and blouses, gowns, bubas, children's dresses, school uniforms and tops in the shop sewing of clothes such as skirts and blouses, gowns, bubas, children's dresses, school uniforms and tops to the customers in the shop",1410
9c2bc9af45c44ceea733a5412ed34e13111,1.0,"planting and cultivation of mixed crops such as maize,  yam,  pumpkin,  okasi,  bitter and waterleaves,  plantains,  bananas,  cassava and other crops in the farms within the community. harvested cassava and yam tubers,  maize,  cocoyam,  okasi leaves,  sweet yam,  melon,  bitter leaves,  plantains and bananas are being used and sold out to customers either at the farms gates or at the opened markets within the communities.",0113
9c2bc9af45c44ceea733a5412ed34e13121,1.0,"planting of cassava,  maize,  cocoyam,  yam,  pumpkin leaves,  melon,  okasi,  plantains,  okro,  sweet yam,  and other mixed crops in the farms within the community. harvested cassava and yam tubers,  maize,  cocoyam,  okasi leaves,  sweet yam,  plantains,  bananas,  waterleaves and other crops are being sold to buyers.",0113
9c2bc9af45c44ceea733a5412ed34e13131,1.0,"washing, setting,  fixing,  plaiting and  arranging of ladies hair,  fixing of eyelashes,  manicure and pericure. hair dressing services  such as  plaiting , fixing,  arranging,  setting up  of hair for ladies. manicure and pericure,  fixing of eyelashes.",9602
9c2bc9af45c44ceea733a5412ed34e13141,1.0,"retail buying and selling of clothes such as  blouses,  shirts,  wrappers and other wearing materials. services of retail buying and selling of fairly used and other affordable  clothes.",4774
9c2bc9af45c44ceea733a5412ed34e13151,1.0,"planting of cassava,  maize,  cocoyam,  yam,  pumpkin leaves,  melon,  okasi,  plantains,  bananas,  waterleaves,  bitter leaves and other crops in the farms within the community. harvested cassava and yam tubers,  maize,  cocoyam, okasi,  waterleaves,  bitter leaves,  plantains,  bananas and other crops are being sold out to customers within the community.",0113
9336f47c20524cff990dfe9b87c5f9fc111,1.0,"cutting,  treating, arranging,  dressing and barbing of hair for all gender. cutting,  treating,  dressing,  arranging,  fixing and barbing of hair in  different ways and fashions for both men , women and children within and around the communities.",9602
ed724aa8ad534238866de8a3b472f990111,1.0,"buying and selling of provisions items such as minerals,  biscuits,  chewing gum,  chin-chin,  puff puff,  yam,  garri,  rice,  beans,  toothpaste,  bournvita,  milo,  ovaltine,  bread,  closeup,  maggi,  bath soap and other provisions stuffs. services of retail buying and selling of some provisions items such as minerals , biscuits,  chewing gum,  sachet drinks,  bread,  closeup,  maggi,  chin-chin,  sugar,  bottle and plastics  drinks,  bath soap and other provisions stuffs.",4711
ed724aa8ad534238866de8a3b472f990121,1.0,"planting of maize,  cassava,  okro,  plantains,  bananas,  waterleaves,  bitter leaves,  yam,  pumpkin leaves and other crops in the farms within the community. harvested crops such as cassava tubers,  yam tubers,  maize,  cocoyam,  okasi leaves,  sweet yam and other crops are being sold out and  partly consumed.",0113
895d7103771b4d4184ec29918e315b86211,1.0,"planting and cultivation of maize,  cassava,  okro,  plantains,  bananas,  waterleaves,  bitter leaves,  okasi and other crops in the farms within the community. harvested farms produes such as yam tubers,  maize,  cocoyam,  cassava tubers,  pumpkin leaves are being sold out to customers within the community.",0113
068c9381746f495c81452790a76f56c4211,1.0,"cultivation of mixed crops such as maize,  pumpkin,  bitter,  pumpkin,  okasi and waterleaves,  plantains,  cassava,  yam,  cocoyam and other mixed crops in the farms within the community. harvested cassava and yam tubers,  maize,  cocoyam,  okasi,  bitter,  pumpkin and waterleaves are being sold out to customers within and outside the community for cooking and consumption.",0113
068c9381746f495c81452790a76f56c4221,1.0,"planting of cassava,  maize,  cocoyam,  yam,  pumpkin,  bitter,  okasi and waterleaves,  plantains,  bananas and other mixed crops in the farms within the community. harvested cassava and yam tubers,  maize,  yam,  pumpkin,  okasi,  bitter and waterleaves,  plantains,  bananas,  sweet yam and other vegetables are being sold out to customers within the community.",0113
86df0830ba7648389efbf8cf4ce98ea3111,1.0,"building  and  construction construction  of  buildings, erecting  of  fences, construction  of  bridge  and  slaps, plastering  and  flooring",4100
86df0830ba7648389efbf8cf4ce98ea3121,1.0,"trading  on  foodstuffs selling  of  foodstuffs  like  rice, beans, onions, mellon, pepper, salt and maggi",4781
4d775e410a834542825d67d96700977d211,1.0,"welding  work construction  of  doors, windows, protectors,gates etc",2599
4d775e410a834542825d67d96700977d221,1.0,"selling  of  foodstuffs selling  of  foodstuffs  like  salt, palm oil, maggi, onions, mellon, pepper, avenger",4781
e7b3da964979465bb7aca4fd89d0da70111,1.0,word processing and  data entry  centre typing  of the  companies  documents,6399
4db56a8b03b64833a316a41d7ddcddaa121,1.0,"planting  of  agricultural  product planting  of cassava, maize, pumpkin, mellon, cocoyam, okro, water leaf  ,water yam, sweet yam",0113
41676ae621d14494a648c7b2c0d475a4111,1.0,"selling  of  foodstuffs trading  on  foodstuffs  like  crafish, fish, maggi, palm oil, salt",4721
bdd69498d8514c958e178c20ff20477b111,1.0,"farming activities such as clearing of farms land, tilling, making of mount, planting and weeding of farms for the employer. clearing of farms land, tilling, making of mount, planting and weeding of farms for wages.",0161
bf2e5b6e6312401a91b8b8adbedebbda111,1.0,"palm oil processing activities such as removal of fruits from the bunches, winowing, hot steaming, crushing in the milling machine, pressing, filtering and extraction of palm oil for sales to the customers. sales of processed palm oil in rubbers to the customers.",1040
bf2e5b6e6312401a91b8b8adbedebbda121,1.0,"palm oil processing activities such as removal of fruits from the bunches, winowing, hot steaming, crushing in the milling machine, pressing, filtering and extraction of palm oil for sales. sales of processed palm oil in rubbers to the customers.",4722
21ff11b4a9094ce7a07d2d90bb3f9073111,1.0,transporting of passenger from one place to another transporting of passenger from one place to another,4921
21ff11b4a9094ce7a07d2d90bb3f9073121,1.0,"retail sales of food items such as rice, beans, garri, onions, dry and fresh pepper, stock fishes, cray fish, satchets salt, maggi, fried groundnuts, palm oil, vegetable oil, tissue papers, indomies, spagettis, detergents, packets of sugar, breads, biscuits, satchets water, satchets spices and satchets beverages in the shop retail sales of food items such as rice, beans, garri, onions, dry and fresh pepper, stock fishes, cray fish, satchets salt, maggi, fried groundnuts, palm oil, vegetable oil, tissue papers, indomies, spagettis, detergents, packets of sugar, breads, biscuits, satchets water, satchets spices and satchets beverages to the customers in the shop",4711
3a52b9a571f1458badff3d13b3d0ecab111,1.0,"growing of cassava stems, water yams, sweet yams, cocoa yams, melon seeds, okro seeds, maize seeds and pumpkin in the farm retail sales of cassava tubers, water yams tubers, sweet yams, cocoa yams, melons, okro, maizes and pumpkin leaves to the customers in the market",0113
755bda73fff448e1a4260b30cd0a7bd7111,1.0,"transporting of gravels, granite stones, sharp sand and erosion sand at the site transporting of gravels, granite stones, sharp sand and erosion sand at the site",4923
755bda73fff448e1a4260b30cd0a7bd7121,1.0,"retail sales of food items such as rice, garri, beans, palm oil, vegetable oil, maggi, breads, biscuits, fried groundnuts, packets of sugar, satchets water, satchets salt, onions, dry and fresh pepper, soft drinks, hot drinks, indomies, spagettis, tissue papers, detergents, satchets spices and satchets beverages in the shop retail sales of food items such as rice, garri, beans, palm oil, vegetable oil, maggi, breads, biscuits  fried groundnuts, packets of sugar, satchets water, satchets salt, onions, dry and fresh pepper, soft drinks, hot drinks, indomies, spagettis, tissue papers, detergents, satchets spices and satchets beverages to the customers in the shop",4781
168c20b0079544dbb1eceb1e5f87ead8111,1.0,"retail buying of irons,  metals,  rods ,  pipes and other accessories  and  laying,  fixing connecting the items into buildings and structures  for  the free flow of  water and other  waste  into  drainage . services of  connecting,  laying  and fixing of irons,  pipes  into the  buildings and other structures  for  water and other  waste drain  into  waste storage  tank.",4322
168c20b0079544dbb1eceb1e5f87ead8121,1.0,"retail buying and selling of some quantities of food stuffs such as garri,  salt,  palm oil,  okro,  peppers, okro,  bonga fishes and other food stuffs in the local markets within the communities. services of retail buying and selling of some quantities of food stuffs  items such as garri,  salt,  palm oil,  okro,  peppers,  bonga fishes and other food items to customers in and outside the communities.",4781
